"Id","SalePrice"
2850,281017.78947255
2851,236759.919436912
2852,235492.59852093
2853,240471.68679386
2854,140281.105993065
2855,202370.163693795
2856,200483.858104747
2857,187016.009694119
2858,204107.865907275
2859,127272.069101475
2860,131593.403443539
2861,125418.744932709
2862,188892.967387783
2863,131564.943891125
2864,250489.499269867
2865,135533.069652238
2866,156179.915354689
2867,98797.1162618641
2868,97567.6152973173
2869,112268.128268699
2870,126103.876255575
2871,89136.9473760652
2872,56748.0202117337
2873,112963.231245382
2874,131954.632734368
2875,108374.443234124
2876,164667.798726721
2877,133828.171056142
2878,171836.977771397
2879,142383.429117472
2880,96414.4201774263
2881,160843.069176015
2882,176665.802712551
2883,198301.75847509
2884,207212.011847024
2885,191389.825796405
2886,208415.182845429
2887,102250.743006563
2888,131875.720990211
2889,61633.3682731022
2890,86743.7291096031
2891,138041.230809399
2892,54922.5975030316
2893,83100.0265309002
2894,53867.3863153463
2895,311576.309551656
2896,293462.828649607
2897,208418.233955908
2898,152164.959108465
2899,218821.807811138
2900,156304.259194561
2901,207424.394129781
2902,181361.165121533
2903,367846.997847074
2904,369563.696540674
2905,103244.124311031
2906,214055.383207728
2907,115493.874477988
2908,137797.383980757
2909,144579.634084555
2910,88713.9939674724
2911,86085.8708197699
2912,143178.594567213
2913,89968.5020071188
2914,83886.7317432592
2915,87967.0190062985
2916,87907.0044664322
2917,172248.266015918
2918,123428.881676177
2919,227357.194229891
